,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y
2959,131.2277664,5.491101085,72.90909814,36.57585274,136.7,38.14367343
2960,131.2277664,5.491101085,72.90909814,36.57585274,136.7,38.54519097
2961,131.2277664,5.491101085,72.90909814,36.57585274,136.5534686,38.91905395
2962,131.2277664,5.491101085,72.90909814,36.57585274,136.3197974,39.26645893
2963,131.2277664,5.491101085,72.90909814,36.57585274,136.0513717,39.5987327
2964,131.2386237,5.491101085,72.90909814,36.57585274,135.9338443,39.99225816
2965,131.2386237,5.491101085,72.90909814,36.57585274,135.8668895,40.41697541
2966,131.2386237,5.491101085,72.90909814,36.57585274,135.8005922,40.84929402
2967,131.2386237,5.491101085,72.90909814,36.57585274,135.7247234,41.28221041
2968,131.2386237,5.491101085,72.90909814,36.57585274,135.6046402,41.70328039
2969,131.2386237,5.491101085,72.90909814,36.57585274,135.3047973,42.28631769
2970,131.2386237,5.491101085,72.90909814,36.57585274,135.0469809,42.63892138
2971,131.2386237,5.491101085,72.90909814,36.57585274,134.7167999,42.91851834
2972,131.2386237,5.491101085,72.90909814,36.57585274,134.3356345,42.94028053
2973,131.2386237,5.491101085,72.90909814,36.57585274,134.3,42.84405049
2974,131.2386237,5.491101085,72.90909814,36.57585274,134.3,42.68159156
2975,131.2584491,5.556773848,72.90909814,36.57585274,134.11569,42.41398826
2976,131.2022298,5.77466959,72.90909814,36.57585274,133.8235864,42.13582452
2977,131.1228745,6.046533301,72.90909814,36.57585274,133.4781073,41.9283304
2978,131.0527738,6.338971456,72.90909814,36.57585274,133.0735547,41.89613091
2979,131.0240244,6.463556862,72.90909814,36.57585274,132.6522995,41.92827226
2980,131.0154537,6.500697773,72.90909814,36.57585274,132.2273734,41.98457731
2981,131.0154537,6.500697773,72.90909814,36.57585274,131.8031391,42.05860472
2982,131.0154537,6.500697773,72.90909814,36.57585274,131.3792187,42.13848359
2983,131.0154537,6.500697773,72.90909814,36.57585274,130.954948,42.21777596
2984,131.0154537,6.500697773,72.90909814,36.57585274,130.5305216,42.29662124
2985,131.0154537,6.500697773,72.90909814,36.57585274,130.1065368,42.37786555
2986,130.83974,6.512766773,72.90909814,36.57585274,129.4721683,42.50787088
2987,130.5836604,6.446717573,72.90909814,36.57585274,129.0500577,42.59837463
2988,130.3117062,6.479797148,72.90909814,36.57585274,128.8720298,42.63715899
2989,130.0377222,6.576268434,72.90909814,36.57585274,128.8377006,42.6446378
2990,129.7630529,6.685106357,72.90909814,36.57585274,128.803135,42.64872123
2991,129.4768419,6.785296758,72.90909814,36.57585274,128.803135,42.64872123
2992,129.0532302,6.965674056,72.90909814,36.57585274,128.803135,42.64872123
2993,128.7650051,7.057819583,72.90909814,36.57585274,128.803135,42.64872123
2994,128.4876001,7.176532358,72.90909814,36.57585274,128.803135,42.64872123
2995,128.2131313,7.302561458,72.90909814,36.57585274,128.803135,42.64872123
2996,127.9355343,7.421425242,72.90909814,36.57585274,128.803135,42.64872123
2997,127.6520326,7.525339516,72.90909814,36.57585274,128.803135,42.64872123
2998,127.3661048,7.6228347,72.90909814,36.57585274,128.803135,42.64872123
2999,127.079307,7.717971377,72.90909814,36.57585274,128.803135,42.64872123
3000,126.7922499,7.812404945,72.90909814,36.57585274,128.8000841,42.64872123
3001,126.5051155,7.906628905,72.90909814,36.57585274,128.8000841,42.64872123
3002,126.2206918,7.947805175,72.90909814,36.57585274,128.8000841,42.64872123
3003,125.9418967,7.864134659,72.90909814,36.57585274,128.8000841,42.64872123
3004,125.6630392,7.74683617,72.90909814,36.57585274,128.8000841,42.64872123
3005,125.3822121,7.758432608,72.90909814,36.57585274,128.8000841,42.64872123
3006,125.1018095,7.841289795,72.90909814,36.57585274,128.8000841,42.64872123
3007,124.8135992,7.827013368,72.90909814,36.57585274,128.8000841,42.64872123
3008,124.5129663,7.812206281,72.90909814,36.57585274,128.8000841,42.64872123
3009,124.0752262,7.924949982,72.90909814,36.57585274,128.8000841,42.64872123
3010,123.7938019,8.045026263,72.90909814,36.57585274,128.8000841,42.64872123
3011,123.5389213,8.211998379,72.90909814,36.57585274,128.8000841,42.64872123
3012,123.264238,8.318343381,72.90909814,36.57585274,128.8000841,42.64872123
3013,123.0216203,8.482211741,72.90909814,36.57585274,128.8000841,42.64872123
3014,122.7527468,8.601714192,72.90909814,36.57585274,128.8000841,42.64872123
3015,122.4737342,8.721985003,72.90909814,36.57585274,128.8000841,42.64872123
3016,122.1992885,8.859110761,72.90909814,36.57585274,128.8000841,42.64872123
3017,122.0645099,8.933190207,72.90909814,36.57585274,128.8000841,42.64872123
3018,121.7066503,9.218128904,72.90909814,36.57585274,128.8000841,42.64872123
3019,121.5063438,9.44969347,72.90909814,36.57585274,128.8000841,42.64872123
3020,121.3369865,9.704848728,72.90909814,36.57585274,128.8000841,42.64872123
3021,121.2089269,9.98278082,72.90909814,36.57585274,128.8000841,42.64872123
3022,121.1037133,10.2714243,72.90909814,36.57585274,128.8000841,42.64872123
3023,121.0403778,10.57056451,73.05168624,36.57534538,128.8000841,42.64872123
3024,121.032691,10.69999999,73.35694096,36.57483802,128.8000841,42.64872123
3025,121.032691,10.69999999,73.79689991,36.57433066,128.8000841,42.64872123
3026,121.032691,10.69999999,74.34840745,36.57382329,128.8000841,42.64872123
3027,121.0656181,10.69999999,74.94328903,36.57356961,128.8000841,42.64872123
3028,121.203539,10.69999999,75.4359105,36.57356961,128.8000841,42.64872123
3029,121.4059951,10.81148587,75.84385036,36.57356961,128.8000841,42.64872123
3030,121.5175414,10.89094339,76.23066472,36.57331593,128.8000841,42.64872123
3031,121.8678078,11.15554884,76.73816322,36.57280857,128.8000841,42.64872123
3032,122.1035846,11.34137642,77.34560026,36.57230121,128.8000841,42.64872123
3033,122.3396642,11.52180638,78.03579641,36.57179385,128.8000841,42.64872123
3034,122.569924,11.71352788,78.79452538,36.57128648,128.8000841,42.64872123
3035,122.7117323,11.97193856,79.61000638,36.57077912,128.8000841,42.64872123
3036,122.7593458,12.26473298,80.91876422,36.57001808,128.8000841,42.64872123
3037,122.7499876,12.56709803,81.83703244,36.56951072,128.8000841,42.64872123
3038,122.7670012,12.85713061,82.7846279,36.56900336,128.8000841,42.64872123
3039,122.8983894,13.11398851,83.75650925,36.56849599,128.8000841,42.64872123
3040,122.9306544,13.39665352,84.74850176,36.56798863,128.8000841,42.64872123
3041,122.9031925,13.69469816,85.7571483,36.56748127,128.8000841,42.64872123
3042,122.8892114,14.15313629,86.77958607,36.56697391,128.7050347,42.67258797
3043,122.9043625,14.45987401,87.81344433,36.56646655,128.4778558,42.72963224
3044,122.9580312,14.76156595,89.38144465,36.5657055,128.4340487,42.74063212
3045,123.0016904,14.90834023,90.43598732,36.56519814,128.3970705,42.74991729
3046,123.1797626,15.33259644,91.49643166,36.56469078,128.3970705,42.74991729
3047,123.3176031,15.60785077,92.56176317,36.56418342,128.3970705,42.74991729
3048,123.3907128,15.7434305,93.63114176,36.56367606,128.3970705,42.74991729
3049,123.6210067,15.90353783,94.70387173,36.56316869,128.3970705,42.74991729
3050,123.8943948,16.00672315,95.77937697,36.56266133,128.3970705,42.74991729
3051,124.2776679,16.18780334,96.85718042,36.56215397,128.3970705,42.74991729
3052,124.3224095,16.43677596,97.93688702,36.56164661,128.3970705,42.74991729
3053,124.2265409,16.66499036,99.01816961,36.56113925,128.3970705,42.74991729
3054,124.0168242,16.64426584,100.1007573,36.56063188,128.3860467,42.74991729
3055,123.7800381,16.5171645,101.1844257,36.56012452,128.3860467,42.74991729
3056,123.6555891,16.44364489,102.2689891,36.55961716,128.3860467,42.74991729
3057,123.2496004,16.40373789,103.897183,36.55885612,128.3860467,42.74991729
3058,123.0402531,16.70570831,104.9833673,36.55834876,128.3860467,42.74991729
3059,122.9015907,16.94576089,106.0700141,36.55784139,128.3860467,42.74991729
3060,122.7373166,17.18938523,107.1570438,36.55733403,128.3860467,42.74991729
3061,122.6243724,17.39041172,108.1018026,36.55733403,128.3860467,42.74991729
3062,122.6025933,17.42917577,108.8841574,36.55733403,128.3860467,42.74991729
3063,122.599638,17.40228296,109.5320254,36.55733403,128.3860467,42.74991729
3064,122.6606209,17.1840204,110.068525,36.55733403,128.3860467,42.74991729
3065,122.8426218,16.99261372,110.5128003,36.55733403,128.3860467,42.74991729
3066,123.0820829,16.8235475,111.3169667,36.55657299,128.2911245,42.7742849
3067,123.3350879,16.65545285,111.9699893,36.55606563,127.966009,42.84093358
3068,123.5899084,16.48424852,112.5553467,36.55606563,127.5666342,42.87331721
3069,123.8452128,16.31203206,112.9910819,36.55631931,127.1452025,42.8652827
3070,124.1100109,16.19173927,113.1647368,36.55682667,126.7192279,42.82274131
3071,124.3971984,16.1961813,113.1186827,36.55733403,126.3,42.70878764
3072,124.6898829,16.24332413,112.8909288,36.55784139,126.2497788,42.54485075
3073,124.9824452,16.31065089,112.5151483,36.55834876,126.0750797,42.23125273
3074,125.259774,16.25032708,112.0167869,36.55885612,125.859385,41.87539978
3075,125.5443856,16.25739909,111.4169164,36.55936348,125.6314689,41.50694996
3076,125.8033547,16.35637795,110.732986,36.55987084,125.3999094,41.13474481
3077,126.0818067,16.68162692,109.9794457,36.5603782,125.3,40.92110826
3078,126.283426,16.89960535,108.7442197,36.56113925,125.3,40.78923652
3079,126.4815347,17.12566187,107.8646045,36.56164661,125.3,40.77029456
3080,126.6996671,17.33165742,106.9490176,36.56215397,125.3,40.98784001
3081,126.8730387,17.57372385,106.0036425,36.56266133,125.3,41.30039598
3082,127.0676438,17.8070647,105.0335999,36.56316869,125.1495808,41.64307318
3083,127.2899375,18.01749051,104.04313,36.56367606,124.8235708,41.78767527
3084,127.5320408,18.20554708,103.0357444,36.56418342,124.4348034,41.75313667
3085,127.8099856,18.32449113,102.0143508,36.56469078,124.0364837,41.63360307
3086,128.1047838,18.40386348,100.9813572,36.56519814,123.6368883,41.56187489
3087,128.3259678,18.58126839,99.93875762,36.5657055,123.3283601,41.76309972
3088,128.510126,18.81023942,98.88820336,36.56621286,123.1674575,42.10936999
3089,128.7355449,18.95740765,97.83106183,36.56672023,122.8654136,42.66028697
3090,129.0051771,18.92692884,96.23542121,36.56748127,122.7154128,43.05949246
3091,129.2839907,18.83236586,95.16634903,36.56798863,122.4946061,43.42192511
3092,129.5616317,18.70935395,94.09387281,36.56849599,122.3183298,43.81609363
3093,129.8361509,18.57230079,93.01857768,36.56900336,122.4420952,44.1463266
3094,130.2447937,18.35682891,91.94094823,36.56951072,122.7714818,44.25893998
3095,130.5161836,18.21058131,90.86138572,36.57001808,123.0784772,44.11112304
3096,130.786775,18.06274598,89.78022245,36.57052544,123.2393249,43.76572949
3097,130.9218441,17.98839849,88.69773359,36.5710328,123.340619,43.35851846
3098,131.3240352,17.76002645,87.614147,36.57154016,123.3328631,42.93296552
3099,131.5886509,17.60175235,86.57865074,36.57179385,123.1782084,42.54078174
3100,131.851551,17.44061603,85.72115623,36.57179385,122.8776105,42.25541053
3101,132.1138875,17.27854228,84.56060957,36.57230121,122.5112281,42.0337477
3102,132.3782149,17.11977175,83.72025063,36.57280857,122.2255586,41.72605255
3103,132.6449307,16.96504399,82.83717185,36.57331593,122.3379734,41.46722419
3104,132.7,16.81169308,81.91871677,36.57382329,122.8165914,41.51537322
3105,132.7,16.65875262,81.0199659,36.57407697,123.0787744,41.80254159
3106,132.8548136,16.50593453,80.27571027,36.57407697,123.3487834,42.13023512
3107,133.0943408,16.40593708,79.65939215,36.57407697,123.7116335,42.24217787
3108,133.3704775,16.42874086,79.14901908,36.57407697,124.1068419,42.18027592
3109,133.651395,16.43185564,78.86896722,36.57356961,124.517152,42.08265694
3110,134.038364,16.2280669,78.81989246,36.57331593,124.931964,41.97439015
3111,134.317697,16.1808399,78.9743675,36.57255489,125.3481182,41.86294907
3112,134.6105148,16.15827339,79.28587076,36.57204753,125.7672868,41.76117584
3113,134.8752153,16.04103311,79.73100413,36.57154016,126.1761192,41.74753367
3114,134.9829891,15.98220946,80.6001107,36.57077912,126.5537307,41.91726483
3115,134.9038009,15.83008852,81.28727005,36.57027176,126.9220346,42.14166251
3116,134.7450039,15.62129193,82.04348426,36.5697644,127.2904299,42.37796036
3117,134.4959058,15.52167825,82.85688278,36.56925704,127.670935,42.59742439
3118,134.2291583,15.57620896,83.71763565,36.56874967,128.0685779,42.60323101
3119,133.9964504,15.74514726,84.61760264,36.56824231,128.472493,42.50307055
3120,133.7598775,15.90778637,86.02665644,36.56748127,128.8781923,42.37108079
3121,133.5668599,15.81825822,86.99764664,36.56697391,129.4856794,42.23173803
3122,133.4965754,15.57984041,87.98890118,36.56646655,129.8909318,42.32922713
3123,133.3248751,15.41718656,88.85434852,36.56646655,130.3032205,42.46137516
3124,133.0762146,15.44481717,89.5710255,36.56646655,130.7191258,42.59955405
3125,132.8071948,15.53660862,90.16450574,36.56646655,131.1363718,42.73874892
3126,132.5317442,15.64684559,90.65596676,36.56646655,131.5554483,42.87360888
3127,132.1109747,15.68308672,91.06294565,36.56646655,131.9840624,42.96874827
3128,131.8156979,15.63801099,91.39996489,36.56646655,132.3855715,42.93065728
3129,131.6648142,15.63977788,91.53646243,36.56697391,132.7,42.68987747
3130,131.2337584,15.76572198,91.46231855,36.56748127,132.8625548,42.38821488
3131,131.0995477,15.83670393,91.17621332,36.56773495,133.1084304,42.06840215
3132,130.7058137,16.04662951,91.02581808,36.56773495,133.4668471,41.88893234
3133,130.4154081,16.07738143,90.90127578,36.56773495,133.8609935,41.72290037
3134,130.1399978,16.00889916,90.79814229,36.56773495,134.2208295,41.48551359
3135,130.0048243,15.95203808,90.71273745,36.56773495,134.5179603,41.17105684
3136,129.7353193,15.81680302,90.64201369,36.56773495,134.7877589,40.82678447
3137,129.3072813,15.81484629,90.61135068,36.56773495,135.05001,40.47406859
3138,129.0152039,15.86926949,90.55805531,36.56773495,135.3833489,39.93302534
3139,128.7218776,15.93499842,90.5139214,36.56773495,135.4379441,39.7706488
3140,128.4281789,16.00409777,90.47737412,36.56773495,135.4402789,39.57126413
3141,128.1343693,16.07420189,90.44710931,36.56773495,135.4323389,39.41414655
3142,127.8405266,16.14460556,90.411181,36.56773495,135.4060652,39.06523596
3143,127.5457105,16.21075314,90.411181,36.56773495,135.374464,38.65913776
3144,127.2484862,16.2644622,90.37665511,36.56773495,135.3412746,38.235991
3145,126.8574282,16.4402874,90.37665511,36.56773495,135.3076118,37.8077618
3146,126.6284384,16.6346958,90.37665511,36.56773495,135.2738078,37.37801744
3147,126.3739085,16.75097273,90.34409769,36.56773495,135.4278103,37.0055017
3148,126.1034038,16.70162158,90.34409769,36.56773495,135.679321,36.66350911
3149,125.8312795,16.59566465,90.34409769,36.56773495,135.9596115,36.33036009
3150,125.5587141,16.47274507,90.34409769,36.56773495,136.2476562,35.99911577
3151,125.2865334,16.3437012,90.34409769,36.56773495,136.4657287,35.64564125
3152,125.0101367,16.2602013,90.34409769,36.56773495,136.5117236,35.23784613
3153,124.716792,16.28200426,90.34409769,36.56773495,136.4966125,34.59974991
3154,124.4303303,16.32890322,90.34409769,36.56773495,136.4729285,34.17000237
3155,124.1800975,16.47534014,90.34409769,36.56773495,136.4468518,33.73946903
3156,124.076142,16.54225656,90.34409769,36.56773495,136.4200618,33.30870142
3157,124.0451512,16.56220542,90.33355443,36.56773495,136.3930592,32.87786398
3158,124.0451512,16.56220542,90.33355443,36.56773495,136.3659932,32.44700572
3159,124.0451512,16.56220542,90.33355443,36.56773495,136.3389083,32.01614125
3160,124.0451512,16.56220542,90.33355443,36.56773495,136.3118177,31.58527494
3161,124.0451512,16.56220542,90.33355443,36.56773495,136.2847255,31.15440807
3162,124.1974744,16.53943996,90.33355443,36.56773495,136.2576328,30.72354103
3163,124.3698179,16.36729422,90.33355443,36.56773495,136.2305399,30.29267395
3164,124.6199855,16.26254145,90.33355443,36.56773495,136.203447,29.86180685
3165,124.8922512,16.20074121,90.33355443,36.56773495,136.1763541,29.43093975
3166,125.1416573,16.04618631,90.33355443,36.56773495,136.1492612,29.00007265
3167,125.2937761,15.81435131,90.33355443,36.56773495,136.1221682,28.56920555
3168,125.4236894,15.55888396,90.33355443,36.56773495,136.0950753,28.13833844
3169,125.5012661,15.43516915,90.33355443,36.56773495,136.0544359,27.49203779
3170,125.5506803,15.35154217,90.33355443,36.56773495,136.0280115,27.06112954
3171,125.4125018,15.53345219,90.33355443,36.56773495,136.0016672,26.63021636
3172,125.3304122,15.64297987,90.33355443,36.56773495,135.9747974,26.19933553
3173,125.2161194,15.71136406,90.33355443,36.56773495,135.9475179,25.76848057
3174,124.6451367,15.82752806,90.33355443,36.56773495,135.9195865,25.33766731
3175,124.3405039,15.83028684,90.33355443,36.56773495,135.8908164,24.90690952
3176,124.0400844,15.78329318,90.33355443,36.56773495,135.8607369,24.47624212
3177,123.7630175,15.66359364,90.33355443,36.56773495,136.0123026,24.10012481
3178,123.5231744,15.47962494,90.33355443,36.56773495,136.2519424,23.74762773
3179,123.3203148,15.11383773,90.33355443,36.56773495,136.5116591,23.39727949
3180,123.297679,14.82363045,90.33355443,36.56773495,136.7,23.04528646
3181,123.2922181,14.52503101,90.33355443,36.56773495,136.7,22.69009011
3182,123.2864847,14.22406546,90.33355443,36.56773495,136.6446995,22.29651415
3183,123.4061669,13.96486564,90.33355443,36.56773495,136.5422601,21.88863594
3184,123.5362626,13.71027217,90.33355443,36.56773495,136.4241497,21.47695488
3185,123.5639682,13.42255209,90.33355443,36.56773495,136.3013675,21.06414013
3186,123.5573001,13.12523774,90.33355443,36.56773495,136.1149233,20.44436696
3187,123.4912495,12.83540868,90.33355443,36.56773495,135.9902531,20.03109406
3188,123.3914218,12.55261552,90.33355443,36.56773495,135.8655153,19.61780475
3189,123.2815246,12.27191988,90.33355443,36.56773495,135.7407573,19.20451056
3190,123.2209957,11.99055583,90.33355443,36.56773495,135.6159934,18.79121491
3191,123.2272218,11.69481485,90.33355443,36.56773495,135.4912276,18.37791883
3192,123.1937577,11.39372088,90.33355443,36.56773495,135.3649897,17.96507951
3193,123.1382153,11.09238121,90.33355443,36.56773495,135.1872356,17.5767815
3194,123.0705696,10.79223404,90.33355443,36.56773495,134.9116201,17.25681598
3195,122.9929913,10.49407588,90.33355443,36.56773495,134.5810868,16.98803225
3196,122.9118515,10.1966698,90.33355443,36.56773495,134.404817,16.86606602
3197,122.7145604,9.836526154,90.33355443,36.56773495,134.2399614,16.35215283
3198,122.4728442,9.680842443,90.33355443,36.56773495,133.9915101,16.04578622
3199,122.2788083,9.558844364,90.33355443,36.56773495,133.6261753,15.85628749
3200,122.2413923,9.535319406,90.33355443,36.56773495,133.209831,15.77120796
3201,122.2098088,9.515461608,90.33355443,36.56773495,132.7766114,15.73922842
3202,122.2098088,9.515461608,90.33355443,36.56773495,132.1267077,15.79158838
3203,122.2098088,9.515461608,90.33355443,36.56773495,131.8460115,16.01753245
3204,122.2586532,9.349380514,90.33355443,36.56773495,131.7742752,16.13704795
3205,122.3068205,9.096875777,90.33355443,36.56773495,131.7528895,16.17267744
3206,122.3791969,8.815398303,90.33355443,36.56773495,131.7933825,16.41173839
3207,122.293406,8.389669745,90.33355443,36.56773495,131.724255,16.78059098
3208,122.162431,8.131142725,90.33355443,36.56773495,131.6117438,17.18552978
3209,122.162431,8.131142725,90.33355443,36.56773495,131.4632257,17.59312928
3210,122.1271679,7.989024343,90.33355443,36.56773495,131.2506703,17.97161071
3211,121.9825963,7.253320998,90.33355443,36.56773495,130.9368516,18.26314322
3212,121.6705319,6.983410391,90.33355443,36.56773495,130.653767,18.55951462
3213,121.5347791,6.925932678,90.33355443,36.56773495,130.56225,18.70089922
3214,121.2839386,6.786022259,90.33355443,36.56773495,130.5446027,18.72816249
3215,121.1410235,6.618007526,90.33355443,36.56773495,130.5297064,18.75561354
3216,121.204719,6.757940119,90.33355443,36.56773495,130.5297064,18.75561354
3217,121.1679262,6.957281728,90.33355443,36.56773495,130.5297064,18.75561354
3218,120.975225,7.018061136,90.33355443,36.56773495,130.5297064,18.75561354
3219,120.7068215,7.013681783,90.33355443,36.56773495,130.5297064,18.75561354
3220,120.5894822,7.010543333,90.33355443,36.56773495,130.5297064,18.75561354
3221,120.7104341,7.060200803,90.33355443,36.56773495,130.5297064,18.75561354
3222,120.9008488,7.226565516,90.33355443,36.56773495,130.5297064,18.75561354
3223,121.1132744,7.426545053,90.33355443,36.56773495,130.5297064,18.75561354
3224,121.2854667,7.655192879,90.33355443,36.56773495,130.5297064,18.75561354
3225,121.3449883,7.93530774,90.33355443,36.56773495,130.5297064,18.75561354
3226,121.3735165,8.230650381,90.33355443,36.56773495,130.5297064,18.75561354
3227,121.4415315,8.50885687,90.33355443,36.56773495,130.5297064,18.75561354
3228,121.6226384,8.736638785,90.33355443,36.56773495,130.5297064,18.75561354
3229,121.7384051,9.148791461,90.33355443,36.56773495,130.5297064,18.75561354
3230,121.7737936,9.444568273,90.33355443,36.56773495,130.5297064,18.75561354
3231,121.9261286,9.682372135,90.33355443,36.56773495,130.5297064,18.75561354
3232,122.1023209,9.908837477,90.33355443,36.56773495,130.5297064,18.75561354
3233,122.0971034,10.17721842,90.33355443,36.56773495,130.5297064,18.75561354
3234,122.1626303,10.44669846,90.33355443,36.56773495,130.5297064,18.75561354
3235,122.263359,10.38589991,90.33355443,36.56773495,130.5297064,18.75561354
3236,122.3525736,10.16552177,90.33355443,36.56773495,130.5297064,18.75561354
3237,122.4147621,9.890720247,90.33355443,36.56773495,130.5297064,18.75561354
3238,122.4687025,9.599661386,90.33355443,36.56773495,130.5297064,18.75561354
3239,122.4681927,9.314329486,90.33355443,36.56773495,130.5297064,18.75561354
3240,122.342384,9.053039297,90.33355443,36.56773495,130.5297064,18.75561354
3241,122.2255487,8.789220675,90.33355443,36.56773495,130.5297064,18.75561354
3242,122.1495002,8.519802641,90.33355443,36.56773495,130.5297064,18.75561354
3243,121.9579775,8.304279793,90.33355443,36.56773495,130.5297064,18.75561354
3244,121.8456816,8.205341188,90.33355443,36.56773495,130.5297064,18.75561354
3245,121.608387,8.014797331,90.33355443,36.56773495,130.5297064,18.75561354
3246,121.469745,7.794414038,90.33355443,36.56773495,130.5297064,18.75561354
3247,121.4508261,7.764340953,90.33355443,36.56773495,130.5297064,18.75561354
3248,121.4508261,7.764340953,90.33355443,36.56773495,130.5297064,18.75561354
3249,121.4508261,7.764340953,90.33355443,36.56773495,130.5297064,18.75561354
3250,121.4508261,7.764340953,90.33355443,36.56773495,130.5297064,18.75561354
3251,121.4508261,7.764340953,90.33355443,36.56773495,130.5297064,18.75561354
3252,121.4944042,7.705619845,90.33355443,36.56773495,130.5297064,18.75561354
3253,121.6459901,7.375542197,90.33355443,36.56773495,130.5297064,18.75561354
3254,121.7143298,7.0949898,90.33355443,36.56773495,130.5297064,18.75561354
3255,121.7750061,6.803105676,90.33355443,36.56773495,130.5297064,18.75561354
3256,121.7811726,6.517192877,90.33355443,36.56773495,130.5297064,18.75561354
3257,121.6540828,6.258199457,90.33355443,36.56773495,130.5297064,18.75561354
3258,121.4932125,6.013121769,90.33355443,36.56773495,130.5297064,18.75561354
3259,121.3437011,5.755840165,90.33355443,36.56773495,130.5297064,18.75561354
3260,121.1953103,5.581052792,90.33355443,36.56773495,130.5297064,18.75561354
3261,121.079579,5.681808269,90.33355443,36.56773495,130.2914265,18.6816073
3262,120.9780867,5.92010411,90.33355443,36.56773495,130.1692913,18.64367391
3263,120.9253642,6.189127789,90.33355443,36.56773495,130.1328809,18.63236536
3264,120.9999958,6.466018818,90.33355443,36.56773495,130.1328809,18.63236536
3265,121.1581716,6.711620335,90.33355443,36.56773495,130.1328809,18.63236536
3266,121.2920644,6.972175589,90.33355443,36.56773495,130.1328809,18.63236536
3267,121.4011017,7.250383804,90.33355443,36.56773495,130.1328809,18.63236536
3268,121.502821,7.533823133,90.33355443,36.56773495,130.1328809,18.63236536
3269,121.6023585,7.818821939,90.33355443,36.56773495,130.1328809,18.63236536
3270,121.7090994,7.916805401,90.33355443,36.56773495,130.1328809,18.63236536
3271,121.8765765,7.899187094,90.33355443,36.56773495,130.1328809,18.63236536
3272,121.9088712,7.895789746,90.33355443,36.56773495,130.1328809,18.63236536
3273,121.9983797,8.060885318,90.33355443,36.56773495,130.1220263,18.63236536
3274,122.0888524,8.310661677,90.33355443,36.56773495,130.1220263,18.63236536
3275,122.1840071,8.585976156,90.33355443,36.56773495,130.1220263,18.63236536
3276,122.2692996,8.872222302,90.33355443,36.56773495,130.1220263,18.63236536
3277,122.3229091,9.318443838,90.33355443,36.56773495,130.1220263,18.63236536
3278,122.3965326,9.553743541,90.33355443,36.56773495,130.1220263,18.63236536
3279,122.6284815,9.639137729,90.33355443,36.56773495,130.1220263,18.63236536
3280,122.8389149,9.68902039,90.33355443,36.56773495,130.1220263,18.63236536
3281,122.8794929,9.698639292,90.33355443,36.56773495,130.1220263,18.63236536
3282,122.9137454,9.703891213,90.33355443,36.56773495,130.1220263,18.63236536
3283,122.9137454,9.703891213,90.33355443,36.56773495,130.1220263,18.63236536
3284,122.9137454,9.703891213,90.33355443,36.56773495,130.1220263,18.63236536
3285,122.8550361,9.543409078,90.33355443,36.56773495,130.1220263,18.63236536
3286,122.6561665,9.448104387,90.33355443,36.56773495,130.1220263,18.63236536
3287,122.4019821,9.503393457,90.33355443,36.56773495,130.1220263,18.63236536
3288,122.2917896,9.534656325,90.33355443,36.56773495,130.1220263,18.63236536
3289,122.243471,9.477651717,90.33355443,36.56773495,130.1220263,18.63236536
3290,122.1955777,9.122784795,90.33355443,36.56773495,130.1220263,18.63236536
3291,122.2242651,8.837160006,90.33355443,36.56773495,130.1220263,18.63236536
3292,122.2676568,8.542780285,90.33355443,36.56773495,130.1220263,18.63236536
3293,122.1831347,8.273066039,90.33355443,36.56773495,130.1220263,18.63236536
3294,121.9479175,7.890020911,90.33355443,36.56773495,130.1220263,18.63236536
3295,121.9055387,7.610928549,90.33355443,36.56773495,130.1220263,18.63236536
3296,121.9273939,7.318438822,90.33355443,36.56773495,130.1220263,18.63236536
3297,121.93987,7.194264683,90.33355443,36.56773495,130.1220263,18.63236536
3298,121.93987,7.157246377,90.33355443,36.56773495,130.1220263,18.63236536
3299,121.93987,7.157246377,90.33355443,36.56773495,130.1220263,18.63236536
3300,121.925686,7.320289279,90.33355443,36.56773495,130.1220263,18.63236536
3301,121.9098027,7.515222063,90.33355443,36.56773495,130.1220263,18.63236536
3302,121.90674,7.552811062,90.33355443,36.56773495,130.1220263,18.63236536
3303,121.90674,7.584540543,90.33355443,36.56773495,130.1220263,18.63236536
3304,121.90674,7.584540543,90.33355443,36.56773495,130.1220263,18.63236536
3305,121.90674,7.584540543,90.33355443,36.56773495,130.1220263,18.63236536
3306,121.90674,7.584540543,90.33355443,36.56773495,130.1220263,18.63236536
3307,121.90674,7.584540543,90.33355443,36.56773495,130.1220263,18.63236536
3308,121.90674,7.584540543,90.33355443,36.56773495,130.1220263,18.63236536
3309,121.90674,7.584540543,90.33355443,36.56773495,130.1220263,18.63236536
3310,121.90674,7.584540543,90.33355443,36.56773495,130.1220263,18.63236536
3311,121.90674,7.584540543,90.33355443,36.56773495,130.1220263,18.63236536
3312,121.90674,7.593999611,90.33355443,36.56773495,130.1220263,18.63236536
3313,121.90674,7.593999611,90.33355443,36.56773495,130.1220263,18.63236536
3314,121.90674,7.593999611,90.33355443,36.56773495,130.1220263,18.63236536
3315,121.90674,7.593999611,90.33355443,36.56773495,130.1220263,18.63236536
3316,121.90674,7.593999611,90.33355443,36.56773495,130.1220263,18.63236536
3317,121.90674,7.593999611,90.33355443,36.56773495,130.1220263,18.63236536
3318,121.9358567,7.766211053,90.33355443,36.56773495,130.1220263,18.63236536
3319,121.976872,8.027135405,90.33355443,36.56773495,130.1220263,18.63236536
