ID,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y
5821,28,48,133,38,13,30
5822,27,48,133,38,13,30
5823,27,48,133,38,13,30
5824,27,48,133,38,13,29
5825,27,48,133,38,13,29
5826,26,48,133,38,13,28
5827,26,48,133,38,13,28
5828,26,48,133,38,13,28
5829,25,48,133,38,14,28
5830,25,48,133,38,14,28
5831,25,48,133,38,15,28
5832,25,48,133,38,15,28
5833,25,48,133,38,15,28
5834,26,48,133,38,16,28
5835,26,48,133,38,16,28
5836,26,48,133,38,16,27
5837,26,48,133,38,17,27
5838,27,48,133,38,17,27
5839,27,48,133,38,18,27
5840,27,48,133,38,18,27
5841,28,48,133,38,18,27
5842,28,48,133,38,18,27
5843,28,48,133,38,18,26
5844,28,48,133,38,17,26
5845,29,48,133,38,17,25
5846,29,48,133,38,17,25
5847,29,48,133,38,17,25
5848,29,48,133,38,17,25
5849,30,48,133,38,16,25
5850,30,48,133,38,16,25
5851,30,48,133,38,16,25
5852,31,48,133,38,15,26
5853,31,48,133,38,15,26
5854,31,48,133,38,14,26
5855,31,48,133,38,14,26
5856,32,48,133,38,14,26
5857,32,48,133,38,13,26
5858,32,48,133,38,13,26
5859,32,48,133,38,12,26
5860,32,48,133,38,12,27
5861,32,48,133,38,12,27
5862,32,48,133,38,12,28
5863,32,48,133,38,12,28
5864,32,48,133,38,12,28
5865,31,48,133,38,12,29
5866,31,48,133,38,12,29
5867,31,48,133,38,12,30
5868,31,48,133,38,12,30
5869,31,48,133,38,13,30
5870,31,48,133,38,13,31
5871,30,48,133,38,13,31
5872,30,48,133,38,13,31
5873,30,48,133,38,12,32
5874,30,48,133,38,12,32
5875,30,48,133,38,12,32
5876,30,48,133,38,12,33
5877,30,48,133,38,12,33
5878,30,48,133,38,12,34
5879,29,48,133,38,12,34
5880,29,48,133,38,12,34
5881,29,48,133,38,11,35
5882,29,48,133,38,11,35
5883,29,48,133,38,11,36
5884,29,48,133,38,11,36
5885,28,48,133,38,11,37
5886,28,48,133,38,11,37
5887,28,48,133,38,11,38
5888,27,48,133,38,11,38
5889,27,48,133,38,11,38
5890,27,48,133,38,12,38
5891,27,48,133,38,12,38
5892,26,48,133,38,13,38
5893,26,48,133,38,13,39
5894,26,48,133,38,13,39
5895,26,48,133,38,13,39
5896,25,48,133,38,13,39
5897,25,48,133,38,13,39
5898,25,48,133,38,14,39
5899,24,48,133,38,14,39
5900,24,48,133,38,14,39
5901,24,48,133,38,14,39
5902,23,48,133,38,14,39
5903,23,48,133,38,14,39
5904,23,48,133,38,15,39
5905,23,48,133,38,15,39
5906,22,48,133,38,15,39
5907,22,48,133,38,15,39
5908,22,48,133,38,15,39
5909,22,48,133,38,15,39
5910,21,48,133,38,15,39
5911,21,48,133,38,15,39
5912,21,48,133,38,15,39
5913,21,48,133,38,15,39
5914,20,48,133,38,15,39
5915,20,48,133,38,15,39
5916,20,48,133,38,15,39
5917,19,48,133,38,15,39
5918,19,48,133,38,15,39
5919,19,48,133,38,15,39
5920,18,48,133,38,15,39
5921,18,48,133,38,15,39
5922,18,48,133,38,15,39
5923,18,48,133,38,15,39
5924,17,48,133,38,15,39
5925,17,48,133,38,15,39
5926,17,48,133,38,15,39
5927,17,48,133,38,15,39
5928,17,48,133,38,15,39
5929,18,48,133,38,15,39
5930,18,48,133,38,15,39
5931,18,48,133,38,15,39
5932,18,48,133,38,15,39
5933,18,48,133,38,15,39
5934,17,48,133,38,15,39
5935,17,48,133,38,15,39
5936,17,48,133,38,15,39
5937,17,48,133,38,15,39
5938,17,48,133,38,15,39
5939,18,48,133,38,15,39
5940,18,48,133,38,15,39
5941,18,48,133,38,15,39
5942,18,48,133,38,15,39
5943,19,48,133,38,15,39
5944,19,48,133,38,15,39
5945,19,48,133,38,15,39
5946,19,48,133,38,15,39
5947,19,48,133,38,15,39
5948,19,48,133,38,15,39
5949,19,48,133,38,15,39
5950,19,48,133,38,15,39
5951,19,48,133,38,15,39
5952,18,48,133,38,15,39
5953,18,48,133,38,15,39
5954,18,48,133,38,15,39
5955,17,48,133,38,15,39
5956,17,48,133,38,15,39
5957,17,48,133,38,15,39
5958,16,48,133,38,15,39
5959,16,48,133,38,15,39
5960,16,48,133,38,15,39
5961,16,48,133,38,15,39
5962,15,48,133,38,15,39
5963,15,48,133,38,15,39
5964,15,48,133,38,15,39
5965,15,49,133,38,15,39
5966,15,49,133,38,15,39
5967,15,49,133,38,15,39
5968,15,50,133,38,15,39
5969,15,50,133,38,15,39
5970,15,50,133,38,15,39
5971,15,51,133,38,15,39
5972,15,51,133,38,15,39
5973,15,51,133,38,15,39
5974,15,51,133,38,15,39
5975,14,51,133,38,15,39
5976,14,51,133,38,15,39
5977,14,51,133,38,15,39
5978,14,51,133,38,15,39
5979,13,51,133,38,15,39
5980,13,51,133,38,15,39
5981,13,51,133,38,15,39
5982,13,50,133,38,15,39
5983,13,50,133,38,15,38
5984,13,50,133,38,15,38
5985,13,50,133,38,15,38
5986,13,49,133,38,16,37
5987,13,49,133,38,16,37
5988,13,49,133,38,17,38
5989,13,48,133,38,17,38
5990,13,48,133,38,17,37
5991,13,48,133,38,18,37
5992,13,47,133,38,18,37
5993,13,47,133,38,18,37
5994,13,47,133,38,18,37
5995,13,47,133,38,18,37
5996,13,46,133,38,19,37
5997,13,46,133,38,19,37
5998,12,46,133,38,20,37
5999,12,46,133,38,20,37
6000,12,45,133,38,20,38
6001,12,45,133,38,20,38
6002,12,45,133,38,20,38
6003,13,44,133,38,20,38
6004,13,44,133,38,20,38
6005,13,44,133,38,20,38
6006,13,44,133,38,20,38
6007,13,43,133,38,20,38
6008,13,43,133,38,20,38
6009,13,43,133,38,20,38
6010,13,43,133,38,20,38
6011,13,42,133,38,20,38
6012,13,42,133,38,20,38
6013,12,42,133,38,20,38
6014,12,42,133,38,20,38
6015,12,41,133,38,20,38
6016,12,41,133,38,20,38
6017,12,41,133,38,20,38
6018,12,40,133,38,20,38
6019,12,40,133,38,20,38
6020,12,40,133,38,20,38
6021,12,39,133,38,20,38
6022,12,39,133,38,20,38
6023,12,39,133,38,20,38
6024,12,38,133,38,20,38
6025,12,38,133,38,20,38
6026,12,38,133,38,20,38
6027,12,37,133,38,20,38
6028,12,37,133,38,20,38
6029,12,37,133,38,20,38
6030,12,37,133,38,20,38
6031,12,36,133,38,20,38
6032,12,36,133,38,20,38
6033,12,36,133,38,20,38
6034,12,35,133,38,20,38
6035,12,35,133,38,20,38
6036,12,35,133,38,20,38
6037,12,35,133,38,20,38
6038,12,35,133,38,20,38
6039,12,34,133,38,20,38
6040,12,34,133,38,20,38
6041,12,33,133,38,20,38
6042,12,33,133,38,20,38
6043,12,33,133,38,20,38
6044,12,32,133,38,20,38
6045,12,32,133,38,20,38
6046,12,32,133,38,20,38
6047,12,32,133,38,20,38
6048,12,31,133,38,20,38
6049,12,31,133,38,20,38
6050,12,31,133,38,20,38
6051,12,30,133,38,20,38
6052,12,30,133,38,20,38
6053,12,30,133,38,20,38
6054,12,30,133,38,20,38
6055,12,29,133,38,20,38
6056,12,29,133,38,20,38
6057,13,29,133,38,20,38
6058,13,29,133,38,20,38
6059,13,28,133,38,20,38
6060,13,28,133,38,20,38
6061,13,28,133,38,20,38
6062,13,28,133,38,20,38
6063,14,28,133,38,20,38
6064,14,28,133,38,20,38
6065,14,28,133,38,20,38
6066,15,28,133,38,20,38
6067,15,28,133,38,20,38
6068,15,27,133,38,20,38
6069,16,27,133,38,20,38
6070,16,27,133,38,20,38
6071,16,27,133,38,20,38
6072,17,27,133,38,20,38
6073,17,27,133,38,20,38
6074,17,27,133,38,20,38
6075,18,27,133,38,20,38
6076,18,27,133,38,20,38
6077,18,27,133,38,20,38
6078,18,27,133,38,20,38
6079,19,27,133,38,20,38
6080,19,27,133,38,20,38
6081,19,27,133,38,20,38
6082,20,27,133,38,20,38
6083,20,27,133,38,20,38
6084,20,27,133,38,20,38
6085,20,27,133,38,20,38
6086,20,27,133,38,20,38
6087,20,27,133,38,20,38
6088,20,27,133,38,20,38
6089,20,27,133,38,20,38
6090,20,27,133,38,20,38
6091,20,27,133,38,20,38
6092,20,27,133,38,20,38
6093,20,27,133,38,20,38
6094,20,27,133,38,20,38
6095,20,27,133,38,20,38
6096,20,27,133,38,20,38
6097,20,27,133,38,20,38
6098,20,27,133,38,20,37
6099,20,27,133,38,21,37
6100,21,27,133,38,21,37
6101,21,27,133,38,21,37
6102,21,27,133,38,22,37
6103,21,27,133,38,22,37
6104,22,27,133,38,23,37
6105,22,27,133,38,23,37
6106,23,27,133,38,23,37
6107,23,27,133,38,23,37
6108,23,27,133,38,23,37
6109,23,27,133,38,23,37
6110,24,27,133,38,23,37
6111,24,27,133,38,24,38
6112,24,27,133,38,24,38
6113,25,27,133,38,24,38
6114,25,27,133,38,25,38
6115,25,27,133,38,25,38
6116,25,27,133,38,25,38
6117,26,27,133,38,25,38
6118,26,27,133,38,25,38
6119,26,28,133,38,25,37
6120,26,28,133,38,24,37
6121,26,28,133,38,24,37
6122,26,28,132,38,23,37
6123,26,28,132,38,23,37
6124,26,28,131,38,22,37
6125,26,28,130,38,22,37
6126,26,28,129,38,22,37
6127,26,29,128,38,21,37
6128,26,29,128,38,21,38
6129,26,29,127,38,20,38
6130,26,29,126,38,20,38
6131,25,30,125,38,20,39
6132,25,30,124,38,20,39
6133,25,30,123,38,20,39
6134,25,30,122,38,20,39
6135,25,31,121,38,20,38
6136,25,31,120,38,20,38
6137,25,30,119,38,20,38
6138,25,30,118,38,20,37
6139,25,30,117,38,20,37
6140,25,30,115,38,20,37
6141,26,29,114,38,20,37
6142,26,29,113,38,20,37
6143,26,29,112,38,20,37
6144,26,28,111,38,20,37
6145,26,28,110,38,19,37
6146,26,28,108,38,19,37
6147,26,28,107,38,19,37
6148,27,28,106,38,18,37
6149,27,27,105,38,18,37
6150,27,27,104,38,17,37
6151,27,27,103,38,17,37
6152,28,27,102,38,17,38
6153,28,27,101,38,16,38
6154,28,26,100,38,16,38
6155,28,26,99,38,16,38
6156,29,26,98,38,15,38
6157,29,26,96,38,15,38
6158,29,26,95,38,15,38
6159,29,26,94,38,15,39
6160,30,26,93,38,15,39
6161,30,26,92,38,15,39
6162,30,26,90,38,15,39
6163,31,26,89,38,15,39
6164,31,25,88,38,14,39
6165,31,25,87,38,14,39
6166,31,25,86,38,14,39
6167,32,25,85,38,13,39
6168,32,25,84,38,13,39
6169,32,25,83,38,13,39
6170,33,25,82,38,13,38
6171,33,26,81,38,13,38
6172,33,26,80,38,13,37
6173,33,26,79,38,13,37
6174,34,26,77,38,13,37
6175,34,26,76,38,13,36
6176,34,26,75,38,13,36
6177,35,26,74,38,13,35
6178,35,26,73,38,13,35
6179,35,26,71,38,13,34
6180,35,26,70,38,12,34
6181,36,26,69,38,12,34
6182,36,26,68,38,12,33
6183,36,25,67,38,12,33
6184,36,25,66,38,13,32
6185,36,25,66,38,13,32
6186,36,24,65,38,13,31
6187,36,24,64,38,12,31
6188,36,24,64,38,12,31
6189,36,24,64,38,12,31
6190,36,24,63,38,12,30
6191,36,24,63,38,13,30
6192,36,24,63,38,13,30
6193,36,24,63,38,12,30
6194,37,24,63,38,12,30
6195,37,24,63,38,12,29
6196,37,24,63,38,12,29
6197,37,24,62,38,12,29
6198,37,25,62,38,12,29
6199,37,25,62,38,12,28
6200,37,25,62,38,12,28
6201,37,25,62,38,12,27
6202,37,25,62,38,12,27
6203,36,26,62,38,12,26
6204,36,26,62,38,12,26
6205,36,26,62,38,13,25
6206,36,26,62,38,13,25
6207,36,26,62,38,12,25
6208,36,26,62,38,12,24
6209,36,26,62,38,12,24
6210,36,26,62,38,11,24
6211,36,26,62,38,11,24
6212,36,26,62,38,11,24
6213,36,26,62,38,11,23
6214,36,26,62,38,11,23
6215,36,26,62,38,11,23
6216,36,26,62,38,11,22
6217,36,26,62,38,11,22
6218,36,27,62,38,10,22
6219,36,27,62,38,10,21
6220,36,27,62,38,10,21
6221,36,28,62,38,10,20
6222,36,28,62,38,10,20
6223,36,28,62,38,10,19
6224,36,28,62,38,10,19
6225,36,29,62,38,10,19
6226,36,29,62,38,10,18
6227,36,29,62,38,10,18
6228,36,30,62,38,10,17
6229,36,30,62,38,10,17
6230,36,30,62,38,10,17
6231,36,31,62,38,10,16
6232,36,31,62,38,9,16
6233,36,31,62,38,9,15
6234,36,32,62,38,9,15
6235,36,32,62,38,9,14
6236,36,32,62,38,9,14
6237,36,32,63,38,9,14
6238,36,33,63,38,9,14
6239,36,33,64,38,9,14
6240,36,33,65,38,9,14
6241,37,34,65,38,9,14
6242,37,34,67,38,9,14
6243,37,34,67,38,9,14
6244,37,34,68,38,8,14
6245,37,35,69,38,8,14
6246,37,35,70,38,8,14
6247,37,35,71,38,8,14
6248,37,36,72,38,8,14
6249,37,36,72,38,8,14
6250,37,36,72,38,8,14
6251,37,36,72,38,8,14
6252,37,37,72,38,8,14
6253,37,37,72,38,7,14
6254,36,37,72,38,7,14
6255,36,38,72,38,6,14
6256,36,38,72,38,6,14
6257,36,38,72,38,6,14
6258,36,39,72,38,5,14
6259,36,39,72,38,5,14
6260,36,39,72,38,4,14
6261,36,40,72,38,4,14
6262,36,40,72,38,3,14
6263,36,40,72,38,3,14
6264,36,40,72,38,3,14
6265,36,41,72,38,2,14
6266,36,41,72,38,1,14
6267,36,41,72,38,1,14
6268,36,41,72,38,1,14
6269,36,41,72,38,1,13
6270,36,41,72,38,1,13
6271,36,41,72,38,1,13
6272,36,41,72,38,1,12
6273,36,41,72,38,1,12
6274,36,41,72,38,1,12
6275,36,41,72,38,1,12
6276,36,41,72,38,1,12
6277,36,41,72,38,1,13
6278,36,41,72,38,1,13
6279,36,41,72,38,1,13
6280,36,41,72,38,2,13
6281,36,41,72,38,2,13
6282,36,41,72,38,2,13
6283,36,41,72,38,3,14
6284,36,41,72,38,3,14
6285,37,41,72,38,4,14
6286,37,41,72,38,4,14
6287,37,41,72,38,5,14
6288,37,41,72,38,5,14
6289,36,41,72,38,6,14
6290,36,42,72,38,6,14
6291,36,42,72,38,6,14
6292,36,42,72,38,7,14
6293,36,42,72,38,7,14
6294,36,43,72,38,7,14
6295,36,43,72,38,7,14
6296,36,43,72,38,7,14
6297,36,44,72,38,8,14
6298,36,44,72,38,8,14
6299,36,44,72,38,9,14
6300,36,45,72,38,9,14
6301,36,45,72,38,9,14
6302,36,45,72,38,10,14
6303,36,45,72,38,10,14
6304,36,46,72,38,11,14
6305,37,46,72,38,11,14
6306,37,46,72,38,11,13
6307,37,46,72,38,12,13
6308,37,47,72,38,12,13
6309,37,47,72,38,13,13
6310,37,47,72,38,13,12
6311,37,48,72,38,13,12
6312,37,48,72,38,13,12
6313,38,48,72,38,13,11
6314,38,48,72,38,13,11
6315,38,48,72,38,13,11
6316,38,48,72,38,13,11
6317,38,48,72,38,13,11
6318,38,48,72,38,13,11
6319,38,48,72,38,13,12
6320,38,48,72,38,13,12
6321,38,48,72,38,13,12
6322,38,48,72,38,13,13
6323,38,48,72,38,13,13
6324,38,48,72,38,12,13
6325,39,48,72,38,12,13
6326,39,48,72,38,12,13
6327,39,48,72,38,12,13
6328,40,48,72,38,12,13
6329,40,48,72,38,12,13
6330,40,48,72,38,12,13
6331,40,48,72,38,12,13
6332,40,48,72,38,12,13
6333,40,48,72,38,12,13
6334,40,48,72,38,12,13
6335,40,48,72,38,12,13
6336,40,48,72,38,12,13
6337,40,48,72,38,12,13
6338,40,48,72,38,12,13
6339,39,48,72,38,12,13
6340,39,48,72,38,12,13
6341,39,48,72,38,11,13
6342,38,48,72,38,11,13
6343,38,48,72,38,11,13
6344,38,48,72,38,11,13
6345,38,48,72,38,11,13
6346,38,47,72,38,11,13
6347,38,47,72,38,11,13
6348,38,47,72,38,11,13
6349,37,47,72,38,11,12
6350,38,46,72,38,11,12
6351,38,46,72,38,11,12
6352,38,46,72,38,12,11
6353,38,45,72,38,12,11
6354,37,45,72,38,12,11
6355,37,45,72,38,12,11
6356,37,45,72,38,12,11
6357,37,45,72,38,12,11
6358,36,45,72,38,12,11
6359,36,45,72,38,12,11
6360,36,45,72,38,12,11
6361,36,46,72,38,12,10
6362,36,46,72,38,11,10
6363,36,46,72,38,11,10
6364,36,47,72,38,11,10
6365,36,47,72,38,11,11
6366,36,47,72,38,11,11
6367,36,47,72,38,11,11
6368,36,48,72,38,11,11
6369,36,48,72,38,11,11
6370,36,48,72,38,11,11
6371,36,49,72,38,11,11
6372,36,49,72,38,11,11
6373,36,49,72,38,11,11
6374,36,50,72,38,11,11
6375,36,50,72,38,11,11
6376,36,50,72,38,11,11
6377,36,50,72,38,10,12
6378,36,51,72,38,10,12
6379,36,51,72,38,10,12
6380,36,51,72,38,10,12
6381,36,52,72,38,9,13
6382,36,52,72,38,9,13
6383,36,52,72,38,9,13
6384,36,53,72,38,9,14
6385,36,53,72,38,9,14
6386,36,53,72,38,8,14
6387,36,53,72,38,8,14
6388,36,54,72,38,8,14
6389,36,54,72,38,8,14
6390,36,54,72,38,7,14
6391,36,55,72,38,7,14
6392,36,55,72,38,7,14
6393,36,55,72,38,6,14
6394,36,55,72,38,6,14
6395,35,56,72,38,5,14
6396,35,56,72,38,5,14
6397,35,56,72,38,4,14
6398,34,56,72,38,4,14
6399,34,56,72,38,4,14
6400,34,56,72,38,3,14
6401,34,56,72,38,3,14
6402,34,57,72,38,2,14
6403,33,57,72,38,2,14
6404,33,57,72,38,2,14
6405,33,57,72,38,1,14
6406,33,57,72,38,1,14
6407,32,57,72,38,1,14
6408,32,58,72,38,1,14
6409,32,58,72,38,1,14
6410,32,58,72,38,1,14
6411,32,59,72,38,2,14
6412,33,59,72,38,2,14
6413,32,59,72,38,2,14
6414,32,59,72,38,3,14
6415,32,59,72,38,3,14
6416,32,59,72,38,4,14
6417,31,59,72,38,4,14
6418,31,59,72,38,4,14
6419,31,59,72,38,5,14
6420,31,59,72,38,5,14
6421,30,59,72,38,5,14
6422,30,59,72,38,6,14
6423,30,59,72,38,6,14
6424,30,59,72,38,7,14
6425,29,58,72,38,7,14
6426,29,58,72,38,7,14
6427,29,58,72,38,7,14
6428,28,58,72,38,7,14
6429,28,58,72,38,7,14
6430,28,58,72,38,7,14
6431,28,58,72,38,7,14
6432,28,58,72,38,7,14
6433,28,58,72,38,7,14
6434,28,58,72,38,8,14
6435,28,58,72,38,8,14
6436,28,58,72,38,8,14
6437,28,58,72,38,9,14
6438,28,58,72,38,9,14
6439,28,58,72,38,10,14
6440,28,58,72,38,10,14
6441,28,58,72,38,10,14
6442,28,58,72,38,11,14
6443,28,58,72,38,11,14
6444,28,57,72,38,12,14
6445,28,57,72,38,12,13
6446,28,57,72,38,12,13
6447,28,57,72,38,13,13
6448,28,57,72,38,13,12
6449,28,57,72,38,13,12
6450,28,57,72,38,13,12
6451,28,57,72,38,14,12
6452,28,57,72,38,14,12
6453,28,57,72,38,14,11
6454,28,57,72,38,15,11
6455,28,57,72,38,15,11
6456,28,57,72,38,16,11
6457,28,57,72,38,16,11
6458,28,57,72,38,16,11
6459,28,57,72,38,17,11
6460,28,57,72,38,17,11
6461,28,57,72,38,18,11
6462,28,57,72,38,18,11
6463,28,57,72,38,19,11
6464,28,57,72,38,19,11
6465,28,57,72,38,19,11
6466,27,57,72,38,20,10
6467,27,57,72,38,20,10
6468,27,57,72,38,21,11
6469,27,57,72,38,21,11
6470,27,57,72,38,21,11
6471,27,57,72,38,22,11
6472,27,57,72,38,22,11
6473,27,57,72,38,23,11
6474,27,57,72,38,23,11
6475,27,57,72,38,24,11
6476,27,57,72,38,24,11
6477,27,57,72,38,25,10
6478,27,57,72,38,25,10
6479,26,57,72,38,25,10
6480,26,57,72,38,25,9
6481,26,57,72,38,25,9
6482,26,57,72,38,25,9
6483,26,57,72,38,25,9
6484,26,57,72,38,25,9
6485,26,57,72,38,25,9
6486,26,57,72,38,25,9
6487,26,57,72,38,25,9
6488,26,57,72,38,25,9
6489,26,57,72,38,25,9
6490,25,57,72,38,25,9
6491,25,57,72,38,25,8
6492,25,57,72,38,25,8
6493,25,57,72,38,25,8
6494,24,57,72,38,25,7
6495,24,57,72,38,25,7
6496,24,57,72,38,25,7
6497,24,57,72,38,25,6
6498,23,57,72,38,25,6
6499,23,58,72,38,25,5
6500,23,58,72,38,25,5
6501,23,58,72,38,25,4
6502,23,58,72,38,25,4
6503,22,59,72,38,25,3
6504,22,59,72,38,25,3
6505,22,59,72,38,25,3
6506,22,59,72,38,24,2
6507,22,59,72,38,24,2
6508,22,59,72,38,24,2
6509,22,59,72,38,23,2
6510,22,59,72,38,23,2
6511,22,59,72,38,23,2
6512,22,59,72,38,23,2
6513,22,59,72,38,23,2
6514,22,59,72,38,23,2
6515,22,59,72,38,23,2
6516,22,59,72,38,23,3
6517,22,59,72,38,23,3
6518,22,59,72,38,24,3
6519,22,59,72,38,24,3
6520,22,59,72,38,25,3
6521,22,59,72,38,25,3
6522,22,58,72,38,25,4
6523,22,58,72,38,25,4
6524,23,58,72,38,25,4
6525,23,58,72,38,25,5
6526,23,58,72,38,25,5
6527,23,58,72,38,25,6
6528,23,58,72,38,25,6
6529,24,57,72,38,25,6
6530,24,57,72,38,25,7
6531,24,57,72,38,25,7
6532,24,57,72,38,25,8
6533,24,57,72,38,25,8
6534,25,57,72,38,25,9
6535,25,57,72,38,26,9
6536,25,57,72,38,26,9
6537,26,57,72,38,26,9
6538,26,57,72,38,27,9
6539,26,57,72,38,27,10
6540,27,57,72,38,28,10
6541,27,57,72,38,28,10
6542,27,57,72,38,29,10
6543,28,57,72,38,29,10
6544,28,57,72,38,29,10
6545,28,57,72,38,30,10
6546,28,57,72,38,30,10
6547,29,57,72,38,31,10
6548,29,57,72,38,31,10
6549,29,57,72,38,32,10
6550,30,57,72,38,32,10
6551,30,57,72,38,33,10
6552,30,57,72,38,33,10
6553,31,57,72,38,34,10
6554,31,57,72,38,34,9
6555,31,57,72,38,34,9
6556,32,57,72,38,35,9
6557,32,57,72,38,35,9
6558,32,57,72,38,36,9
6559,33,57,72,38,36,8
6560,33,57,71,38,36,8
6561,33,57,71,38,36,8
6562,33,57,70,38,36,9
6563,34,56,69,38,36,9
6564,34,56,68,38,37,9
6565,34,56,68,38,37,10
6566,34,56,67,38,37,10
6567,34,55,66,38,37,10
6568,34,55,65,38,36,11
6569,34,55,63,38,36,11
6570,35,54,62,38,36,12
6571,35,54,61,38,36,12
6572,35,54,60,38,36,12
6573,35,54,59,38,36,13
6574,35,53,58,38,36,14
6575,35,53,57,38,36,14
6576,35,53,56,38,36,14
6577,35,52,55,38,36,15
6578,35,52,54,38,36,15
6579,35,52,53,38,36,16
6580,35,51,52,38,36,16
6581,35,51,51,38,36,16
6582,35,51,50,38,35,17
6583,35,51,49,38,35,17
6584,35,50,48,38,35,18
6585,35,50,46,38,35,18
6586,35,50,45,38,35,19
6587,35,49,44,38,35,19
6588,35,49,43,38,34,19
6589,35,49,42,38,35,20
6590,35,48,41,38,35,20
6591,35,48,41,38,35,20
6592,35,48,40,38,36,20
6593,35,47,40,38,36,21
6594,35,47,40,38,36,21
6595,35,47,40,38,36,22
6596,35,46,40,38,36,22
6597,35,46,40,38,36,23
6598,35,46,40,38,36,23
6599,35,46,40,38,35,23
6600,34,46,41,38,35,24
6601,34,45,41,38,35,24
6602,34,45,41,38,35,24
6603,33,45,42,38,34,25
6604,33,45,42,38,34,25
6605,33,45,42,38,33,25
6606,33,45,43,38,33,25
6607,32,45,43,38,33,25
6608,32,45,44,38,32,25
6609,32,45,45,38,32,25
6610,31,45,46,38,31,25
6611,31,45,46,38,31,25
6612,31,45,47,38,31,24
6613,30,44,48,38,31,24
6614,30,44,49,38,31,23
6615,30,44,49,38,31,23
6616,29,44,50,38,31,22
6617,29,44,51,38,31,22
6618,29,44,53,38,31,22
6619,29,44,54,38,31,22
6620,28,44,55,38,31,22
6621,28,44,56,38,31,21
6622,28,44,57,38,31,21
6623,27,44,58,38,31,22
6624,27,44,59,38,31,22
6625,27,44,60,38,31,22
6626,26,44,61,38,31,22
6627,26,44,62,38,31,22
6628,26,44,63,38,30,22
6629,25,44,64,38,30,22
6630,25,44,65,38,29,22
6631,25,43,67,38,29,22
6632,25,43,68,38,29,21
6633,24,43,69,38,28,21
6634,24,43,70,38,28,21
6635,24,43,70,38,28,21
6636,23,43,70,38,28,22
6637,23,43,70,38,28,22
6638,23,43,70,38,27,22
6639,22,43,70,38,27,22
6640,22,43,69,38,27,22
6641,22,43,69,38,26,22
6642,21,43,68,38,26,22
6643,21,43,67,38,25,22
6644,21,43,66,38,25,22
6645,21,43,65,38,24,22
6646,20,43,65,38,24,22
6647,20,43,64,38,24,22
6648,20,43,63,38,23,22
6649,19,43,62,38,23,22
6650,19,43,61,38,22,22
6651,19,43,59,38,22,22
6652,19,43,58,38,21,22
6653,18,43,57,38,21,22
6654,18,43,56,38,21,22
6655,18,43,55,38,21,22
6656,17,43,54,38,21,22
6657,17,43,53,38,21,22
6658,17,43,52,38,21,22
6659,17,43,51,38,21,22
6660,16,43,50,38,21,22
6661,16,43,49,38,21,22
6662,16,43,48,38,21,22
6663,15,43,46,38,21,22
6664,15,43,45,38,21,22
6665,15,43,44,38,21,22
6666,14,43,43,38,21,22
6667,14,43,42,38,21,22
6668,14,43,40,38,21,22
6669,14,42,39,38,21,22
6670,14,42,38,38,21,22
6671,13,42,37,38,21,22
6672,13,42,36,38,21,22
6673,13,42,35,39,21,22
6674,13,41,34,39,21,22
6675,13,41,33,39,21,22
6676,13,41,32,39,21,22
6677,13,40,31,39,21,22
6678,13,40,30,39,21,22
6679,13,40,29,39,21,22
6680,13,39,28,39,21,22
6681,13,39,27,39,21,22
6682,13,39,27,39,21,22
6683,13,39,26,39,21,22
6684,13,38,26,39,21,22
6685,12,38,26,39,21,22
6686,12,38,25,39,21,22
6687,12,37,25,39,21,22
6688,12,37,25,39,21,22
6689,12,37,25,39,21,22
6690,12,36,25,39,21,22
6691,12,36,25,39,21,22
6692,12,36,24,39,21,22
6693,12,35,24,39,21,22
6694,12,35,24,39,21,22
6695,12,35,24,39,21,22
6696,12,34,24,39,21,22
6697,12,34,24,39,21,22
6698,12,34,24,39,21,22
6699,12,34,24,39,21,22
6700,12,33,24,39,21,22
6701,12,33,24,39,21,22
6702,12,33,24,39,21,22
6703,12,32,24,39,21,22
6704,12,32,24,39,21,22
6705,12,32,24,39,21,22
6706,12,31,24,39,21,22
6707,12,31,24,39,21,22
6708,12,31,24,39,21,22
6709,12,31,24,39,21,22
6710,12,30,24,39,21,22
6711,12,30,24,39,21,22
6712,12,29,24,39,21,22
6713,11,29,24,39,21,22
6714,11,29,24,39,21,22
6715,11,29,24,39,21,22
6716,11,28,24,39,21,22
6717,11,28,24,39,21,22
6718,11,28,24,39,21,22
6719,11,27,24,39,21,22
6720,11,27,24,39,21,22
6721,11,27,24,39,21,22
6722,11,26,24,39,21,22
6723,11,26,24,39,21,22
6724,11,26,24,39,21,22
6725,11,26,24,39,21,22
6726,11,25,24,39,21,22
6727,11,25,24,39,21,22
6728,11,25,24,39,21,22
6729,11,24,24,39,21,22
6730,11,24,24,39,20,22
6731,11,24,24,39,20,22
6732,11,23,24,39,20,22
6733,11,23,24,39,19,22
6734,11,23,24,39,19,22
6735,11,22,24,39,19,21
6736,11,22,24,39,19,21
6737,11,22,24,39,19,20
6738,11,22,24,39,19,20
6739,11,21,24,39,18,19
6740,11,21,24,39,18,19
6741,11,21,24,39,18,19
6742,11,20,24,39,18,18
6743,11,20,24,39,18,18
6744,11,20,24,39,17,17
6745,11,20,24,39,17,17
6746,11,19,24,39,17,17
6747,11,19,24,39,17,16
6748,11,19,24,39,17,16
6749,11,18,24,39,17,16
6750,11,18,24,39,16,15
6751,11,18,24,39,16,15
